title,authors,url,citations,abstract
Check for Improving Cybersecurity Capabilities at Nikola Vaptsarov Naval Academy by Building and Developing a Security Operations and Training Center,"BM Nikolov - … , DIGILIENCE 2020, Varna, Bulgaria, September 30 …, 2023 - books.google.com",https://books.google.com/books?hl=pt-BR&lr=&id=44DgEAAAQBAJ&oi=fnd&pg=PA217&dq=%22it+professionals%22+%22skills+gap%22+&ots=sFPFM23Ave&sig=UHhkQFNaFfeA1Of0it-T8J549Fc,"[{'title': 'MLA', 'content': 'Nikolov, Borislav M. ""Check for Improving Cybersecurity Capabilities at Nikola Vaptsarov Naval Academy by Building and Developing a Security Operations and Training Center.""Digital Transformation, Cyber Security and Resilience: Second International Conference, DIGILIENCE 2020, Varna, Bulgaria, September 30–October 2, 2020, Revised Selected Papers. Springer Nature, 2023.'}, {'title': 'APA', 'content': 'Nikolov, B. M. (2023, October). Check for Improving Cybersecurity Capabilities at Nikola Vaptsarov Naval Academy by Building and Developing a Security Operations and Training Center. InDigital Transformation, Cyber Security and Resilience: Second International Conference, DIGILIENCE 2020, Varna, Bulgaria, September 30–October 2, 2020, Revised Selected Papers(p. 219). Springer Nature.'}, {'title': 'Chicago', 'content': 'Nikolov, Borislav M. ""Check for Improving Cybersecurity Capabilities at Nikola Vaptsarov Naval Academy by Building and Developing a Security Operations and Training Center."" InDigital Transformation, Cyber Security and Resilience: Second International Conference, DIGILIENCE 2020, Varna, Bulgaria, September 30–October 2, 2020, Revised Selected Papers, p. 219. Springer Nature, 2023.'}, {'title': 'Harvard', 'content': 'Nikolov, B.M., 2023, October. Check for Improving Cybersecurity Capabilities at Nikola Vaptsarov Naval Academy by Building and Developing a Security Operations and Training Center. InDigital Transformation, Cyber Security and Resilience: Second International Conference, DIGILIENCE 2020, Varna, Bulgaria, September 30–October 2, 2020, Revised Selected Papers(p. 219). Springer Nature.'}, {'title': 'Vancouver', 'content': 'Nikolov BM. Check for Improving Cybersecurity Capabilities at Nikola Vaptsarov Naval Academy by Building and Developing a Security Operations and Training Center. InDigital Transformation, Cyber Security and Resilience: Second International Conference, DIGILIENCE 2020, Varna, Bulgaria, September 30–October 2, 2020, Revised Selected Papers 2023 Oct 31 (p. 219). Springer Nature.'}]","… threats: the talent shortage and the skills gap. The National Counterintelligence and Security 
… In essence, most of the technologies needed to train IT professionals is provided by the …"
"Determining Digitalization Issues (ICT Adoption, Digital Literacy, and the Digital Divide) in Rural Areas by Using Sample Surveys: The Case of Armenia","FH Arion, G Harutyunyan, V Aleksanyan, M Muradyan… - Agriculture, 2024 - mdpi.com",https://www.mdpi.com/2077-0472/14/2/249,"[{'title': 'MLA', 'content': 'Arion, Felix H., et al. ""Determining Digitalization Issues (ICT Adoption, Digital Literacy, and the Digital Divide) in Rural Areas by Using Sample Surveys: The Case of Armenia.""Agriculture14.2 (2024): 249.'}, {'title': 'APA', 'content': 'Arion, F. H., Harutyunyan, G., Aleksanyan, V., Muradyan, M., Asatryan, H., & Manucharyan, M. (2024). Determining Digitalization Issues (ICT Adoption, Digital Literacy, and the Digital Divide) in Rural Areas by Using Sample Surveys: The Case of Armenia.Agriculture,14(2), 249.'}, {'title': 'Chicago', 'content': 'Arion, Felix H., Gevorg Harutyunyan, Vardan Aleksanyan, Meri Muradyan, Hovhannes Asatryan, and Meri Manucharyan. ""Determining Digitalization Issues (ICT Adoption, Digital Literacy, and the Digital Divide) in Rural Areas by Using Sample Surveys: The Case of Armenia.""Agriculture14, no. 2 (2024): 249.'}, {'title': 'Harvard', 'content': 'Arion, F.H., Harutyunyan, G., Aleksanyan, V., Muradyan, M., Asatryan, H. and Manucharyan, M., 2024. Determining Digitalization Issues (ICT Adoption, Digital Literacy, and the Digital Divide) in Rural Areas by Using Sample Surveys: The Case of Armenia.Agriculture,14(2), p.249.'}, {'title': 'Vancouver', 'content': 'Arion FH, Harutyunyan G, Aleksanyan V, Muradyan M, Asatryan H, Manucharyan M. Determining Digitalization Issues (ICT Adoption, Digital Literacy, and the Digital Divide) in Rural Areas by Using Sample Surveys: The Case of Armenia. Agriculture. 2024 Feb 2;14(2):249.'}]","… The concept has set targets for enabling the use of IT and ICT in various sectors and has 
provided capacity for education programs dedicated to training IT professionals in the country. …"
[PDF][PDF] КОСТЕЦЬКИЙ ПВ,ВІ КУЦЕНКО - journals.khnu.km.ua,http://journals.khnu.km.ua/vestnik/wp-content/uploads/2023/11/2021-en-52-53.pdf,"[{'title': 'APA', 'content': 'КУЦЕНКО, В. КОСТЕЦЬКИЙ ПВ.'}, {'title': 'ISO 690', 'content': 'КУЦЕНКО, В. І. КОСТЕЦЬКИЙ ПВ.'}, {'title': 'MLA', 'content': 'КУЦЕНКО, ВІ. ""КОСТЕЦЬКИЙ ПВ.""'}]","… becoming in demand not only for highly specialized IT professionals, but also for workers in 
all … Digitalization, jobs, and convergence in Europe: strategies for closing the skills gap / T. …"
Gaps in Software Engineering Education,SM Gruber - 2023 - vtechworks.lib.vt.edu,https://vtechworks.lib.vt.edu/handle/10919/115716,"[{'title': 'MLA', 'content': 'Gruber, Sean Michael.Gaps in Software Engineering Education. Diss. Virginia Tech, 2023.'}, {'title': 'APA', 'content': 'Gruber, S. M. (2023).Gaps in Software Engineering Education(Doctoral dissertation, Virginia Tech).'}, {'title': 'Chicago', 'content': 'Gruber, Sean Michael. ""Gaps in Software Engineering Education."" PhD diss., Virginia Tech, 2023.'}, {'title': 'Harvard', 'content': 'Gruber, S.M., 2023.Gaps in Software Engineering Education(Doctoral dissertation, Virginia Tech).'}, {'title': 'Vancouver', 'content': 'Gruber SM.Gaps in Software Engineering Education(Doctoral dissertation, Virginia Tech).'}]","… The ACM Guidelines for 2020 [8] discuss how the previous guidelines that they released in 
2005 create a “skills gap” and they discuss their newer approach to the guidelines which they …"
[CITAÇÃO][C] The Professional Project Manager: Revolutionizing Employee Experience Through HR-Tech Synergy,M de Koning - 2024 - Business Expert Press,javascript:void(0),"[{'title': 'MLA', 'content': 'Part, A. ""CURRICULUM VITAE (CVA).""Computer Science79 (2000): 164.'}, {'title': 'APA', 'content': 'Part, A. (2000). CURRICULUM VITAE (CVA).Computer Science,79, 164.'}, {'title': 'ISO 690', 'content': 'PART, A. CURRICULUM VITAE (CVA).Computer Science, 2000, 79. Jg., S. 164.'}]",
A Vulnerability Assessment Approach for Home Networks: A case of Cameroon,EE Tanyi - 2023 - diva-portal.org,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1800345,"[{'title': 'MLA', 'content': 'Tanyi, Elvis Etengeneng. ""A Vulnerability Assessment Approach for Home Networks: A case of Cameroon."" (2023).'}, {'title': 'APA', 'content': 'Tanyi, E. E. (2023). A Vulnerability Assessment Approach for Home Networks: A case of Cameroon.'}, {'title': 'ISO 690', 'content': 'TANYI, Elvis Etengeneng. A Vulnerability Assessment Approach for Home Networks: A case of Cameroon. 2023.'}]","… This has further resulted in a shortage of IT professionals especially in countries like … Many 
vulnerabilities are discovered every day, so vendors, IT professionals, decision-makers, and …"
Adoption of cybersecurity policies by local governments 2020,"DF Norris PhD, LK Mateczun JD - Journal of …, 2023 - digitalcommons.kennesaw.edu",https://digitalcommons.kennesaw.edu/jcerp/vol2023/iss2/9/,"[{'title': 'MLA', 'content': 'Norris PhD, Donald F., and Laura K. Mateczun JD. ""Adoption of cybersecurity policies by local governments 2020.""Journal of Cybersecurity Education, Research and Practice2023.2 (2023): 9.'}, {'title': 'NBR 6023', 'content': 'NORRIS PHD, Donald F. et al. Adoption of cybersecurity policies by local governments 2020.Journal of Cybersecurity Education, Research and Practice, v. 2023, n. 2, p. 9, 2023.'}, {'title': 'APA', 'content': 'Norris PhD, D. F., & Mateczun JD, L. K. (2023). Adoption of cybersecurity policies by local governments 2020.Journal of Cybersecurity Education, Research and Practice,2023(2), 9.'}]","… The CIOs also identified three areas to improve in order to help bridge the IT skills gap: … 
survey where the great majority, 89.4 percent, were cybersecurity and IT professionals. …"
[PDF][PDF] How shell fueled digital transformation by establishing DIY software development,"N Carroll, M Maher - MIS Quarterly Executive, 2023 - researchgate.net",https://www.researchgate.net/profile/Noel-Carroll-5/publication/366606376_How_Shell_Fueled_Digital_Transformation_by_Establishing_DIY_Software_Development/links/6479cebcd702370600cc3ecb/How-Shell-Fueled-Digital-Transformation-by-Establishing-DIY-Software-Development.pdf,"[{'title': 'MLA', 'content': 'Carroll, Noel, and Mary Maher. ""How shell fueled digital transformation by establishing DIY software development.""MIS Quarterly Executive22.2 (2023): 99-127.'}, {'title': 'APA', 'content': 'Carroll, N., & Maher, M. (2023). How shell fueled digital transformation by establishing DIY software development.MIS Quarterly Executive,22(2), 99-127.'}, {'title': 'ISO 690', 'content': 'CARROLL, Noel; MAHER, Mary. How shell fueled digital transformation by establishing DIY software development.MIS Quarterly Executive, 2023, 22.2: 99-127.'}]","… Though citizen development can help to address the IT skills gap and foster an innovation 
… quality and inefficient workflows when non-IT professionals create an app, and the app may …"
[CITAÇÃO][C] Competência em Tecnologia de Informação (TI): Uma Revisão Sistemática da Literatura,"VQ Alves, G Perez, E Sosa Filho - Revista Eletrônica Gestão e Serviços, 2023",/citations?user=fePPt7EAAAAJ&hl=pt-BR&oi=sra,"[{'title': 'MLA', 'content': 'Part, A. ""CURRICULUM VITAE (CVA).""Computer Science79 (2000): 164.'}, {'title': 'APA', 'content': 'Part, A. (2000). CURRICULUM VITAE (CVA).Computer Science,79, 164.'}, {'title': 'ISO 690', 'content': 'PART, A. CURRICULUM VITAE (CVA).Computer Science, 2000, 79: 164.'}]",
Impact of the External Environment on the Development of the ICT Labor Market,"D Rodionov, D Kryzhko, I Smirnova… - … Transformation: What is …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-47694-5_14,"[{'title': 'MLA', 'content': 'Rodionov, Dmitriy, et al. ""Impact of the External Environment on the Development of the ICT Labor Market.""Digital Transformation: What is the Impact on Workers Today?. Cham: Springer Nature Switzerland, 2023. 181-195.'}, {'title': 'APA', 'content': 'Rodionov, D., Kryzhko, D., Smirnova, I., Konnikova, O., & Konnikov, E. (2023). Impact of the External Environment on the Development of the ICT Labor Market. InDigital Transformation: What is the Impact on Workers Today?(pp. 181-195). Cham: Springer Nature Switzerland.'}, {'title': 'ISO 690', 'content': 'RODIONOV, Dmitriy, et al. Impact of the External Environment on the Development of the ICT Labor Market. In:Digital Transformation: What is the Impact on Workers Today?. Cham: Springer Nature Switzerland, 2023. p. 181-195.'}]","… The ability to work remotely attracts IT professionals and allows to work from anywhere in 
the world. … Information management–a skills gap? The Bottom Line 31(3/4), 170–190 (2018) …"
Adoption of cybersecurity policies by local governments 2020,"D Norris, L Mateczun - UMBC Maryland Institute for Policy Analysis & …, 2023 - mdsoar.org",https://mdsoar.org/handle/11603/30482,"[{'title': 'MLA', 'content': 'Norris, Donald, and Laura Mateczun. ""Adoption of cybersecurity policies by local governments 2020.""UMBC Maryland Institute for Policy Analysis & Research (MIPAR)(2023).'}, {'title': 'APA', 'content': 'Norris, D., & Mateczun, L. (2023). Adoption of cybersecurity policies by local governments 2020.UMBC Maryland Institute for Policy Analysis & Research (MIPAR).'}, {'title': 'Chicago', 'content': 'Norris, Donald, and Laura Mateczun. ""Adoption of cybersecurity policies by local governments 2020.""UMBC Maryland Institute for Policy Analysis & Research (MIPAR)(2023).'}, {'title': 'Harvard', 'content': 'Norris, D. and Mateczun, L., 2023. Adoption of cybersecurity policies by local governments 2020.UMBC Maryland Institute for Policy Analysis & Research (MIPAR).'}, {'title': 'Vancouver', 'content': 'Norris D, Mateczun L. Adoption of cybersecurity policies by local governments 2020. UMBC Maryland Institute for Policy Analysis & Research (MIPAR). 2023 Oct.'}]","… The CIOs also identified three areas to improve in order to help bridge the IT skills gap: … 
survey where the great majority, 89.4 percent, were cybersecurity and IT professionals. …"
Assessing Common Software Vulnerabilities in Undergraduate Computer Science Assignments,"A Sanders, GS Walia, A Allen - Journal of The Colloquium for Information …, 2024 - cisse.info",https://cisse.info/journal/index.php/cisse/article/view/179,"[{'title': 'MLA', 'content': 'Sanders, Andrew, Gursimran Singh Walia, and Andrew Allen. ""Assessing Common Software Vulnerabilities in Undergraduate Computer Science Assignments.""Journal of The Colloquium for Information Systems Security Education. Vol. 11. No. 1. 2024.\u200f'}, {'title': 'APA', 'content': 'Sanders, A., Walia, G. S., & Allen, A. (2024, February). Assessing Common Software Vulnerabilities in Undergraduate Computer Science Assignments. InJournal of The Colloquium for Information Systems Security Education(Vol. 11, No. 1, pp. 8-8).\u200f'}, {'title': 'ISO 690', 'content': 'SANDERS, Andrew; WALIA, Gursimran Singh; ALLEN, Andrew. Assessing Common Software Vulnerabilities in Undergraduate Computer Science Assignments. In:Journal of The Colloquium for Information Systems Security Education. 2024. p. 8-8.\u200f'}]","… In a survey of developers and IT professionals conducted by Veracode, most developers 
felt their university-provided software security skills were inadequate for their industry jobs …"
